neighborhood_manhattan,neighborhood_brooklyn,neighborhood_bronx,neighborhood_queens,neighborhood_staten_island,room_type_private,room_type_entire,room_type_shared,expensive,number_of_reviews,reviews_per_month,calculated_host_listings_count,price
1,0,0,0,0,1,0,0,1,0,0.0,1,112.0
1,0,0,0,0,0,1,0,1,9,0.36,91,142.0
0,1,0,0,0,0,1,0,1,22,1.68,1,135.0
0,1,0,0,0,0,1,0,1,19,0.8,1,165.0
1,0,0,0,0,0,1,0,1,0,0.0,1,200.0
1,0,0,0,0,0,1,0,1,0,0.0,1,425.0
1,0,0,0,0,0,1,0,1,2,0.05,1,110.0
0,1,0,0,0,1,0,0,0,0,0.0,1,40.0
1,0,0,0,0,1,0,0,0,169,4.27,1,70.0
1,0,0,0,0,1,0,0,0,6,0.16,3,65.0
0,0,0,1,0,0,1,0,0,3,0.09,2,95.0
0,1,0,0,0,1,0,0,0,0,0.0,4,100.0
1,0,0,0,0,0,1,0,1,4,0.1,3,140.0
1,0,0,0,0,0,1,0,1,0,0.0,1,150.0
0,1,0,0,0,0,1,0,1,5,0.13,1,115.0
1,0,0,0,0,1,0,0,0,3,0.08,2,74.0
0,1,0,0,0,0,1,0,1,6,0.16,1,175.0
1,0,0,0,0,0,1,0,1,1,0.03,1,275.0
0,0,0,1,0,0,1,0,1,6,0.16,1,110.0
1,0,0,0,0,1,0,0,0,1,0.02,1,69.0
0,1,0,0,0,1,0,0,0,3,0.07,2,50.0
0,1,0,0,0,1,0,0,0,12,0.3,1,85.0
1,0,0,0,0,1,0,0,1,0,0.0,1,110.0
1,0,0,0,0,0,1,0,1,7,0.25,91,142.0
1,0,0,0,0,1,0,0,0,18,0.67,2,75.0
1,0,0,0,0,0,1,0,1,3,0.08,1,133.0
1,0,0,0,0,1,0,0,0,1,0.03,1,79.0
0,0,1,0,0,0,1,0,0,2,0.05,1,80.0
1,0,0,0,0,0,1,0,1,2,0.07,121,239.0
1,0,0,0,0,0,1,0,0,0,0.0,1,100.0
0,1,0,0,0,0,1,0,1,3,0.08,1,159.0
1,0,0,0,0,0,1,0,1,1,0.02,1,140.0
1,0,0,0,0,0,1,0,1,23,0.58,1,250.0
0,1,0,0,0,0,1,0,1,193,4.87,4,135.0
0,1,0,0,0,1,0,0,0,94,2.4,2,65.0
1,0,0,0,0,1,0,0,0,1,0.03,2,75.0
1,0,0,0,0,0,1,0,1,3,0.08,1,195.0
0,1,0,0,0,0,1,0,0,35,0.9,1,99.0
1,0,0,0,0,1,0,0,0,25,0.65,2,70.0
1,0,0,0,0,0,1,0,1,0,0.0,121,199.0
1,0,0,0,0,1,0,0,0,36,0.9,1,65.0
0,1,0,0,0,0,1,0,1,3,0.08,2,245.0
1,0,0,0,0,0,1,0,1,17,0.43,1,150.0
0,1,0,0,0,1,0,0,0,1,0.03,1,55.0
1,0,0,0,0,0,1,0,1,42,1.07,1,650.0
0,0,0,1,0,1,0,0,0,1,0.02,1,50.0
0,1,0,0,0,0,1,0,0,43,1.18,1,81.0
1,0,0,0,0,0,1,0,0,4,0.11,2,92.0
1,0,0,0,0,1,0,0,0,14,0.36,1,105.0
1,0,0,0,0,1,0,0,0,1,0.16,1,89.0
0,1,0,0,0,0,1,0,1,1,0.03,1,348.0
0,1,0,0,0,0,1,0,1,63,1.66,2,168.0
0,1,0,0,0,1,0,0,0,52,1.7,3,65.0
1,0,0,0,0,0,1,0,0,0,0.0,1,100.0
1,0,0,0,0,0,1,0,1,130,3.33,1,175.0
0,1,0,0,0,0,1,0,0,113,2.87,2,100.0
0,1,0,0,0,0,1,0,1,121,3.38,1,119.0
0,1,0,0,0,0,1,0,0,22,0.67,1,105.0
0,1,0,0,0,0,1,0,1,0,0.0,1,200.0
1,0,0,0,0,0,1,0,1,69,1.73,1,290.0
0,1,0,0,0,1,0,0,0,0,0.0,1,62.0
1,0,0,0,0,1,0,0,0,0,0.0,1,70.0
0,1,0,0,0,0,1,0,0,1,0.03,1,65.0
1,0,0,0,0,1,0,0,0,2,0.05,1,60.0
1,0,0,0,0,0,1,0,1,2,0.05,1,160.0
0,0,0,1,0,0,0,1,0,17,0.72,2,45.0
1,0,0,0,0,0,1,0,1,51,1.29,1,595.0
0,1,0,0,0,1,0,0,0,5,0.13,1,60.0
0,1,0,0,0,1,0,0,0,0,0.0,1,95.0
0,1,0,0,0,1,0,0,1,2,0.18,3,150.0
1,0,0,0,0,0,1,0,1,0,0.0,1,200.0
1,0,0,0,0,1,0,0,1,2,0.06,1,160.0
1,0,0,0,0,0,1,0,1,88,2.32,1,300.0
0,1,0,0,0,0,1,0,0,3,0.08,1,99.0
0,1,0,0,0,0,1,0,1,0,0.0,1,150.0
0,0,0,1,0,1,0,0,0,7,0.19,3,35.0
0,1,0,0,0,0,1,0,1,2,0.05,1,170.0
1,0,0,0,0,1,0,0,0,0,0.0,1,65.0
0,1,0,0,0,0,0,1,0,27,0.95,1,38.0
0,1,0,0,0,1,0,0,0,0,0.0,1,60.0
1,0,0,0,0,0,1,0,1,72,1.8,1,500.0
0,1,0,0,0,1,0,0,0,1,0.03,2,85.0
0,1,0,0,0,0,1,0,1,4,0.1,1,110.0
1,0,0,0,0,1,0,0,0,6,0.16,1,60.0
1,0,0,0,0,0,1,0,1,44,1.12,1,148.0
1,0,0,0,0,0,1,0,1,72,1.82,1,133.0
1,0,0,0,0,0,1,0,1,0,0.0,1,160.0
1,0,0,0,0,0,1,0,1,1,0.03,1,250.0
0,0,0,1,0,1,0,0,0,13,0.33,2,95.0
1,0,0,0,0,1,0,0,0,7,0.18,1,69.0
0,0,0,1,0,0,1,0,1,1,0.03,1,180.0
1,0,0,0,0,1,0,0,0,16,0.4,2,40.0
0,1,0,0,0,1,0,0,0,6,0.16,1,85.0
0,1,0,0,0,1,0,0,0,11,0.37,1,65.0
0,1,0,0,0,1,0,0,0,4,0.1,1,55.0
1,0,0,0,0,0,0,1,0,4,0.1,2,75.0
1,0,0,0,0,0,1,0,1,11,0.28,1,125.0
0,0,1,0,0,1,0,0,0,21,0.64,2,26.0
0,1,0,0,0,0,1,0,1,28,0.7,1,175.0
0,1,0,0,0,1,0,0,0,66,4.58,1,85.0
0,1,0,0,0,0,1,0,1,0,0.0,1,179.0
0,1,0,0,0,1,0,0,0,0,0.0,1,75.0
0,1,0,0,0,1,0,0,0,1,0.03,1,76.0
1,0,0,0,0,0,1,0,1,87,2.17,1,225.0
1,0,0,0,0,1,0,0,0,6,0.16,1,40.0
1,0,0,0,0,0,1,0,1,22,0.55,1,110.0
1,0,0,0,0,0,1,0,1,8,0.25,91,117.0
0,0,0,1,0,0,1,0,0,4,0.1,1,78.0
1,0,0,0,0,0,1,0,1,59,1.51,1,800.0
0,1,0,0,0,0,1,0,0,152,3.8,3,65.0
1,0,0,0,0,0,1,0,0,181,4.61,1,105.0
0,1,0,0,0,1,0,0,0,3,0.08,1,45.0
0,0,0,1,0,1,0,0,0,89,2.35,8,34.0
1,0,0,0,0,0,1,0,0,0,0.0,1,90.0
0,1,0,0,0,1,0,0,0,0,0.0,1,65.0
0,0,0,1,0,0,1,0,1,7,0.18,2,150.0
1,0,0,0,0,0,1,0,1,20,0.5,1,160.0
1,0,0,0,0,0,1,0,1,2,0.17,96,250.0
1,0,0,0,0,0,1,0,0,0,0.0,1,106.0
1,0,0,0,0,0,1,0,0,7,0.19,34,95.0
1,0,0,0,0,1,0,0,0,4,0.1,1,69.0
0,1,0,0,0,0,1,0,1,100,2.52,1,145.0
0,1,0,0,0,0,1,0,0,7,0.18,1,75.0
0,1,0,0,0,0,1,0,0,37,1.48,1,70.0
0,1,0,0,0,0,1,0,1,0,0.0,2,225.0
0,0,0,1,0,1,0,0,0,27,0.68,1,43.0
0,1,0,0,0,0,1,0,1,23,0.6,3,121.0
0,1,0,0,0,1,0,0,0,0,0.0,4,50.0
1,0,0,0,0,0,1,0,1,31,0.8,1,198.0
0,1,0,0,0,1,0,0,1,115,2.87,5,109.0
1,0,0,0,0,0,1,0,1,1,0.03,2,199.0
0,0,1,0,0,0,1,0,1,79,1.99,1,150.0
0,1,0,0,0,1,0,0,0,5,0.13,1,49.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
0,1,0,0,0,0,1,0,0,0,0.0,1,100.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
0,1,0,0,0,0,1,0,1,21,0.53,1,170.0
1,0,0,0,0,0,1,0,1,1,0.05,121,239.0
0,1,0,0,0,1,0,0,0,1,0.03,1,80.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,0,1,0,0,2,0.05,1,80.0
0,1,0,0,0,0,1,0,1,33,0.87,1,140.0
1,0,0,0,0,0,1,0,1,0,0.0,1,240.0
0,1,0,0,0,1,0,0,0,1,0.03,1,60.0
1,0,0,0,0,0,1,0,1,128,3.31,1,200.0
1,0,0,0,0,0,1,0,1,3,0.11,1,159.0
0,1,0,0,0,0,1,0,0,56,1.58,3,65.0
1,0,0,0,0,1,0,0,0,2,0.05,2,70.0
1,0,0,0,0,0,1,0,1,0,0.0,121,369.0
1,0,0,0,0,1,0,0,1,9,0.23,1,120.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,1,0,0,1,36,1.4,1,125.0
0,1,0,0,0,0,1,0,1,6,0.15,1,200.0
1,0,0,0,0,1,0,0,0,40,1.14,2,50.0
1,0,0,0,0,0,1,0,1,10,0.46,1,120.0
1,0,0,0,0,0,0,1,0,0,0.0,1,100.0
0,1,0,0,0,1,0,0,0,2,0.05,1,80.0
1,0,0,0,0,0,1,0,1,1,0.03,1,140.0
0,1,0,0,0,0,1,0,0,66,1.68,2,105.0
0,1,0,0,0,1,0,0,0,3,0.08,1,49.0
0,1,0,0,0,0,1,0,1,5,0.13,3,180.0
1,0,0,0,0,1,0,0,0,3,0.08,1,70.0
1,0,0,0,0,0,1,0,1,45,1.17,1,450.0
0,1,0,0,0,1,0,0,0,5,0.38,1,44.0
0,1,0,0,0,1,0,0,0,102,2.56,1,89.0
0,1,0,0,0,0,1,0,1,90,2.31,1,172.0
1,0,0,0,0,0,1,0,1,2,0.05,2,350.0
1,0,0,0,0,1,0,0,0,49,1.23,2,68.0
1,0,0,0,0,1,0,0,0,57,1.46,2,52.0
0,0,0,1,0,1,0,0,0,32,0.81,1,70.0
0,1,0,0,0,0,1,0,1,1,0.03,3,223.0
0,1,0,0,0,1,0,0,0,0,0.0,3,71.0
0,1,0,0,0,1,0,0,0,2,0.05,3,97.0
1,0,0,0,0,1,0,0,0,5,0.13,1,75.0
1,0,0,0,0,1,0,0,0,6,0.16,1,65.0
0,1,0,0,0,1,0,0,0,25,0.63,1,64.0
0,1,0,0,0,1,0,0,0,138,3.63,1,59.0
0,1,0,0,0,1,0,0,0,0,0.0,1,100.0
0,1,0,0,0,1,0,0,0,21,0.53,1,60.0
0,0,0,1,0,1,0,0,0,2,0.17,4,73.0
0,0,0,1,0,0,1,0,1,2,0.22,4,219.0
1,0,0,0,0,0,1,0,1,11,0.28,1,999.0
1,0,0,0,0,1,0,0,1,0,0.0,1,150.0
0,0,0,1,0,1,0,0,0,108,2.71,8,52.0
0,1,0,0,0,0,1,0,0,2,0.05,1,90.0
1,0,0,0,0,0,1,0,1,16,0.42,1,150.0
1,0,0,0,0,0,1,0,1,43,1.12,1,325.0
1,0,0,0,0,0,1,0,1,24,1.39,1,170.0
0,0,0,1,0,0,1,0,0,64,1.6,1,79.0
0,1,0,0,0,1,0,0,1,17,1.51,2,175.0
1,0,0,0,0,1,0,0,0,0,0.0,1,75.0
0,1,0,0,0,0,1,0,1,70,1.79,1,120.0
1,0,0,0,0,1,0,0,0,98,2.5,1,72.0
0,1,0,0,0,0,1,0,0,0,0.0,1,80.0
1,0,0,0,0,0,1,0,1,0,0.0,1,175.0
1,0,0,0,0,0,1,0,1,15,0.38,1,125.0
1,0,0,0,0,1,0,0,1,4,0.1,1,200.0
1,0,0,0,0,0,1,0,1,19,0.51,1,1000.0
0,1,0,0,0,1,0,0,0,1,0.03,1,45.0
1,0,0,0,0,0,1,0,1,6,0.16,1,175.0
0,1,0,0,0,1,0,0,0,5,0.13,1,89.0
0,0,1,0,0,1,0,0,1,0,0.0,1,500.0
1,0,0,0,0,0,1,0,0,0,0.0,1,84.0
1,0,0,0,0,0,1,0,1,88,2.23,1,149.0
0,1,0,0,0,0,1,0,1,10,0.26,1,110.0
0,1,0,0,0,1,0,0,0,28,0.7,2,40.0
0,1,0,0,0,0,1,0,0,14,0.36,1,98.0
1,0,0,0,0,0,1,0,1,36,0.93,1,160.0
1,0,0,0,0,0,0,1,0,0,0.0,28,32.0
1,0,0,0,0,0,1,0,1,6,0.16,1,380.0
0,1,0,0,0,1,0,0,0,1,0.03,3,35.0
0,1,0,0,0,1,0,0,0,0,0.0,1,100.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
0,1,0,0,0,1,0,0,0,0,0.0,1,51.0
1,0,0,0,0,0,1,0,1,3,0.08,1,200.0
1,0,0,0,0,0,1,0,1,0,0.0,121,129.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,0,1,0,1,4,0.1,1,140.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,1,0,0,0,2,0.05,1,56.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,0,1,0,1,1,0.06,121,239.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
0,1,0,0,0,1,0,0,0,0,0.0,1,37.0
0,1,0,0,0,1,0,0,0,30,0.86,1,91.0
1,0,0,0,0,0,1,0,1,0,0.0,1,170.0
0,1,0,0,0,0,1,0,1,13,0.34,3,169.0
1,0,0,0,0,1,0,0,0,9,0.24,1,35.0
0,1,0,0,0,0,1,0,1,2,0.05,1,180.0
0,1,0,0,0,1,0,0,0,4,0.11,1,55.0
1,0,0,0,0,0,1,0,1,1,0.23,121,239.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,1,0,0,1,1,0.03,2,175.0
0,1,0,0,0,0,1,0,0,88,2.22,1,67.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
1,0,0,0,0,1,0,0,0,5,0.13,1,65.0
1,0,0,0,0,0,1,0,1,9,0.25,91,125.0
0,1,0,0,0,0,1,0,1,16,0.41,3,200.0
0,1,0,0,0,0,1,0,0,9,0.24,1,81.0
1,0,0,0,0,0,1,0,1,99,2.56,2,325.0
1,0,0,0,0,0,1,0,1,246,6.38,1,333.0
1,0,0,0,0,1,0,0,0,0,0.0,1,90.0
1,0,0,0,0,0,1,0,1,24,0.61,1,245.0
0,1,0,0,0,1,0,0,0,6,0.15,1,90.0
1,0,0,0,0,0,1,0,1,54,1.49,1,999.0
0,0,0,1,0,0,1,0,1,0,0.0,1,165.0
1,0,0,0,0,0,1,0,1,1,0.03,96,400.0
1,0,0,0,0,0,1,0,1,2,0.07,96,160.0
0,1,0,0,0,0,1,0,0,3,0.08,1,75.0
1,0,0,0,0,0,1,0,1,55,1.41,1,206.0
1,0,0,0,0,1,0,0,0,16,0.4,2,70.0
0,1,0,0,0,1,0,0,0,1,0.03,1,65.0
0,1,0,0,0,0,1,0,1,181,4.73,1,126.0
0,1,0,0,0,1,0,0,0,0,0.0,1,40.0
1,0,0,0,0,0,1,0,1,0,0.0,121,239.0
0,1,0,0,0,0,1,0,1,6,0.15,1,129.0
0,1,0,0,0,0,1,0,0,5,0.14,3,92.0
1,0,0,0,0,1,0,0,0,106,2.7,1,82.0
1,0,0,0,0,0,1,0,1,1,0.12,121,369.0
1,0,0,0,0,0,1,0,1,0,0.0,121,369.0
1,0,0,0,0,0,1,0,0,172,4.33,1,99.0
0,1,0,0,0,1,0,0,0,0,0.0,1,78.0
0,1,0,0,0,1,0,0,0,0,0.0,1,44.0
1,0,0,0,0,0,1,0,1,0,0.0,1,160.0
1,0,0,0,0,0,1,0,1,81,2.11,1,220.0
0,0,1,0,0,0,1,0,1,142,3.59,1,125.0
1,0,0,0,0,0,1,0,0,9,0.24,14,99.0
1,0,0,0,0,0,1,0,0,13,0.34,1,75.0
1,0,0,0,0,0,1,0,1,3,0.08,1,300.0
1,0,0,0,0,0,1,0,1,8,0.2,1,140.0
1,0,0,0,0,1,0,0,0,2,0.05,1,98.0
1,0,0,0,0,1,0,0,0,150,3.85,1,99.0
1,0,0,0,0,0,1,0,1,2,0.06,96,178.0
0,0,0,1,0,1,0,0,0,0,0.0,1,59.0
0,1,0,0,0,0,1,0,0,48,1.22,2,75.0
0,0,0,1,0,1,0,0,1,35,0.92,1,225.0
1,0,0,0,0,1,0,0,0,5,0.13,1,60.0
1,0,0,0,0,0,1,0,1,3,0.08,2,268.0
0,1,0,0,0,0,1,0,1,0,0.0,1,300.0
1,0,0,0,0,0,1,0,1,12,0.3,1,177.0
0,0,1,0,0,1,0,0,0,47,1.22,4,60.0
1,0,0,0,0,1,0,0,0,8,0.21,1,60.0
0,0,1,0,0,1,0,0,0,31,0.81,4,55.0
0,0,1,0,0,1,0,0,0,77,1.96,4,60.0
0,1,0,0,0,0,1,0,1,38,2.49,1,135.0
0,1,0,0,0,1,0,0,0,0,0.0,1,43.0
1,0,0,0,0,0,1,0,1,186,4.68,1,139.0
1,0,0,0,0,0,1,0,0,6,0.16,1,100.0
0,1,0,0,0,1,0,0,0,5,0.14,1,100.0
0,0,0,1,0,1,0,0,0,48,1.24,1,40.0
1,0,0,0,0,1,0,0,0,1,0.03,2,55.0
1,0,0,0,0,0,1,0,1,2,0.05,1,175.0
0,1,0,0,0,0,1,0,1,33,0.86,2,300.0
1,0,0,0,0,1,0,0,0,1,0.03,1,45.0
0,1,0,0,0,0,1,0,1,49,1.28,1,144.0
0,1,0,0,0,1,0,0,0,129,3.32,2,60.0
1,0,0,0,0,1,0,0,1,0,0.0,1,250.0
0,1,0,0,0,1,0,0,0,4,0.18,1,45.0
1,0,0,0,0,1,0,0,0,1,0.03,1,80.0
1,0,0,0,0,0,1,0,1,0,0.0,15,136.0
1,0,0,0,0,0,1,0,1,16,0.43,1,149.0
1,0,0,0,0,1,0,0,0,62,1.82,1,89.0
1,0,0,0,0,1,0,0,1,36,0.91,1,110.0
1,0,0,0,0,1,0,0,1,69,1.8,1,179.0
0,0,0,1,0,0,0,1,1,15,0.39,2,500.0
0,1,0,0,0,0,1,0,1,11,0.29,1,150.0
0,0,0,1,0,0,1,0,1,29,0.83,1,175.0
0,1,0,0,0,0,1,0,0,130,3.48,2,79.0
0,1,0,0,0,0,1,0,1,1,0.03,1,117.0
0,1,0,0,0,0,1,0,0,0,0.0,1,91.0
1,0,0,0,0,1,0,0,0,3,0.08,2,65.0
1,0,0,0,0,0,1,0,1,0,0.0,1,500.0
1,0,0,0,0,1,0,0,0,210,5.34,12,85.0
1,0,0,0,0,0,1,0,1,1,0.14,31,150.0
0,0,0,1,0,1,0,0,0,177,4.48,2,80.0
1,0,0,0,0,0,1,0,1,0,0.0,1,200.0
0,1,0,0,0,0,1,0,1,76,1.93,1,325.0
1,0,0,0,0,1,0,0,0,10,0.25,1,95.0
1,0,0,0,0,1,0,0,0,0,0.0,1,100.0
1,0,0,0,0,0,0,1,0,47,1.2,1,85.0
0,1,0,0,0,0,1,0,1,8,0.21,1,115.0
1,0,0,0,0,0,1,0,1,41,1.17,1,111.0
1,0,0,0,0,1,0,0,0,27,0.69,1,84.0
0,1,0,0,0,1,0,0,0,0,0.0,1,75.0
1,0,0,0,0,1,0,0,0,4,0.1,1,95.0
0,1,0,0,0,0,1,0,1,6,0.15,1,110.0
0,1,0,0,0,1,0,0,0,1,0.03,1,50.0
0,1,0,0,0,1,0,0,1,0,0.0,2,115.0
1,0,0,0,0,0,1,0,1,5,0.14,1,225.0
0,1,0,0,0,1,0,0,0,0,0.0,1,80.0
0,1,0,0,0,1,0,0,1,2,0.05,2,110.0
0,1,0,0,0,1,0,0,0,13,0.36,1,49.0
1,0,0,0,0,1,0,0,0,60,2.91,1,90.0
0,0,0,1,0,0,1,0,1,4,0.31,1,299.0
1,0,0,0,0,1,0,0,0,5,0.14,2,60.0
1,0,0,0,0,0,1,0,1,3,0.08,96,175.0
1,0,0,0,0,0,1,0,1,18,0.48,1,115.0
0,1,0,0,0,1,0,0,0,0,0.0,1,45.0
0,1,0,0,0,1,0,0,0,0,0.0,1,57.0
1,0,0,0,0,0,1,0,1,2,0.05,1,120.0
0,1,0,0,0,0,1,0,1,1,0.03,2,409.0
0,0,0,1,0,0,1,0,1,15,0.39,1,350.0
0,0,0,1,0,1,0,0,0,31,0.79,5,95.0
0,1,0,0,0,1,0,0,0,1,0.03,1,49.0
1,0,0,0,0,0,1,0,1,2,0.05,1,155.0
0,1,0,0,0,0,1,0,1,123,3.25,1,265.0
0,1,0,0,0,0,1,0,1,44,1.28,1,215.0
0,0,0,1,0,1,0,0,1,162,4.12,2,120.0
0,1,0,0,0,1,0,0,0,1,0.03,3,54.0
0,1,0,0,0,1,0,0,0,0,0.0,3,79.0
1,0,0,0,0,1,0,0,1,0,0.0,1,185.0
1,0,0,0,0,0,1,0,0,16,0.41,1,60.0
0,0,0,1,0,0,1,0,1,14,0.36,2,750.0
1,0,0,0,0,0,1,0,1,0,0.0,1,160.0
1,0,0,0,0,0,1,0,1,58,1.49,1,210.0
0,1,0,0,0,1,0,0,0,2,0.05,1,80.0
0,1,0,0,0,0,1,0,0,93,2.38,1,85.0
0,1,0,0,0,0,1,0,0,43,1.16,1,99.0
1,0,0,0,0,0,1,0,1,0,0.0,1,200.0
0,1,0,0,0,1,0,0,0,181,4.59,1,84.0
0,1,0,0,0,0,1,0,0,7,0.18,1,105.0
0,1,0,0,0,1,0,0,1,0,0.0,1,150.0
0,0,0,1,0,1,0,0,0,32,0.84,1,88.0
1,0,0,0,0,1,0,0,0,0,0.0,1,65.0
0,1,0,0,0,0,1,0,1,0,0.0,1,110.0
1,0,0,0,0,0,1,0,1,1,0.03,1,140.0
0,1,0,0,0,1,0,0,0,14,0.35,1,50.0
0,1,0,0,0,0,1,0,1,2,0.05,1,175.0
0,0,0,0,1,1,0,0,0,0,0.0,1,100.0
0,1,0,0,0,1,0,0,0,15,0.38,1,50.0
0,0,0,1,0,1,0,0,0,66,1.69,12,60.0
0,1,0,0,0,1,0,0,0,0,0.0,1,51.0
0,1,0,0,0,1,0,0,0,0,0.0,1,55.0
0,1,0,0,0,1,0,0,0,0,0.0,1,85.0
0,1,0,0,0,1,0,0,0,136,3.45,1,60.0
1,0,0,0,0,0,1,0,1,32,0.81,1,143.0
1,0,0,0,0,0,1,0,0,4,0.11,1,85.0
0,0,0,1,0,0,1,0,1,24,1.52,1,110.0
1,0,0,0,0,0,1,0,1,0,0.0,121,449.0
1,0,0,0,0,1,0,0,0,0,0.0,1,35.0
1,0,0,0,0,0,1,0,1,1,0.04,121,369.0
1,0,0,0,0,1,0,0,0,0,0.0,1,70.0
0,1,0,0,0,0,1,0,1,70,1.8,1,295.0
1,0,0,0,0,0,1,0,1,2,0.05,2,110.0
1,0,0,0,0,1,0,0,0,2,0.05,1,65.0
1,0,0,0,0,0,1,0,1,8,0.28,91,109.0
0,1,0,0,0,1,0,0,0,2,0.05,2,35.0
0,1,0,0,0,1,0,0,0,3,0.1,1,50.0
0,1,0,0,0,1,0,0,0,8,0.23,1,44.0
1,0,0,0,0,0,1,0,1,70,1.84,4,275.0
1,0,0,0,0,1,0,0,1,46,1.17,4,110.0
0,1,0,0,0,0,1,0,1,1,0.03,1,120.0
0,1,0,0,0,1,0,0,0,4,0.11,1,50.0
0,1,0,0,0,0,1,0,0,87,2.25,1,87.0
1,0,0,0,0,1,0,0,0,0,0.0,1,78.0
1,0,0,0,0,1,0,0,0,0,0.0,1,49.0
1,0,0,0,0,1,0,0,1,3,0.09,1,109.0
1,0,0,0,0,1,0,0,0,1,0.03,1,65.0
1,0,0,0,0,1,0,0,1,41,1.07,3,150.0
1,0,0,0,0,0,1,0,1,45,1.16,1,225.0
1,0,0,0,0,0,1,0,0,1,0.03,1,100.0
1,0,0,0,0,0,1,0,1,103,2.67,2,125.0
1,0,0,0,0,0,1,0,1,46,1.19,1,115.0
0,1,0,0,0,1,0,0,0,1,0.03,1,62.0
0,1,0,0,0,1,0,0,0,2,0.06,1,50.0
1,0,0,0,0,0,1,0,1,39,1.15,1,200.0
0,0,0,1,0,0,1,0,1,6,0.56,2,225.0
1,0,0,0,0,0,1,0,1,5,0.18,91,159.0
1,0,0,0,0,0,1,0,1,4,0.11,1,150.0
0,1,0,0,0,1,0,0,0,4,0.11,1,29.0
0,1,0,0,0,0,1,0,1,0,0.0,3,150.0
0,1,0,0,0,1,0,0,0,9,0.23,1,80.0
0,1,0,0,0,1,0,0,0,33,0.84,1,35.0
1,0,0,0,0,0,1,0,1,8,0.22,1,250.0
1,0,0,0,0,0,1,0,1,0,0.0,1,160.0
1,0,0,0,0,0,1,0,1,12,0.32,1,175.0
0,1,0,0,0,0,1,0,1,11,0.28,7,150.0
0,0,0,1,0,0,1,0,1,3,0.08,1,165.0
0,1,0,0,0,0,1,0,1,0,0.0,1,150.0
0,1,0,0,0,0,1,0,1,13,0.34,7,159.0
0,1,0,0,0,0,1,0,1,108,2.89,1,140.0
0,1,0,0,0,0,1,0,1,2,0.05,2,159.0
1,0,0,0,0,1,0,0,0,17,0.46,1,77.0
0,1,0,0,0,1,0,0,0,3,0.08,2,49.0
0,1,0,0,0,1,0,0,0,56,1.46,2,55.0
0,1,0,0,0,1,0,0,0,113,2.87,2,50.0
1,0,0,0,0,0,1,0,1,96,2.48,4,359.0
0,1,0,0,0,1,0,0,0,3,0.08,1,50.0
0,1,0,0,0,0,1,0,0,2,0.05,1,40.0
1,0,0,0,0,0,1,0,1,5,0.13,3,219.0
0,1,0,0,0,0,1,0,1,68,1.73,1,189.0
1,0,0,0,0,0,1,0,1,2,0.05,1,140.0
0,0,0,1,0,0,1,0,0,17,0.47,2,96.0
0,1,0,0,0,0,1,0,1,0,0.0,1,300.0
0,0,0,1,0,1,0,0,1,11,0.28,4,125.0
0,1,0,0,0,1,0,0,1,11,0.28,1,150.0
0,1,0,0,0,1,0,0,0,32,0.81,3,60.0
1,0,0,0,0,1,0,0,0,51,1.31,1,99.0
0,1,0,0,0,1,0,0,0,15,0.41,3,60.0
1,0,0,0,0,0,1,0,1,37,0.98,1,198.0
1,0,0,0,0,0,1,0,1,124,3.16,2,350.0
0,1,0,0,0,0,1,0,0,4,0.15,2,85.0
1,0,0,0,0,1,0,0,0,0,0.0,1,80.0
0,1,0,0,0,0,1,0,0,6,0.15,1,80.0
1,0,0,0,0,0,1,0,1,6,0.16,96,135.0
0,1,0,0,0,0,1,0,0,91,2.38,3,61.0
0,1,0,0,0,1,0,0,0,3,0.08,1,45.0
0,1,0,0,0,1,0,0,0,2,0.06,1,70.0
1,0,0,0,0,1,0,0,0,40,1.02,2,60.0
1,0,0,0,0,1,0,0,0,46,1.17,2,75.0
0,1,0,0,0,0,1,0,1,3,0.08,1,165.0
0,1,0,0,0,0,1,0,1,11,0.28,1,112.0
1,0,0,0,0,1,0,0,0,38,0.97,2,69.0
0,1,0,0,0,1,0,0,0,22,0.56,1,39.0
1,0,0,0,0,0,1,0,1,132,3.39,2,239.0
1,0,0,0,0,0,1,0,1,0,0.0,1,150.0
1,0,0,0,0,1,0,0,0,0,0.0,1,42.0
1,0,0,0,0,0,1,0,1,0,0.0,1,195.0
1,0,0,0,0,0,1,0,1,5,0.13,1,194.0
0,1,0,0,0,1,0,0,0,1,0.03,1,75.0
